suite_id,sample_id,code,label,character
1,7,11,10,十
58,3,14,13,万
77,5,8,7,七
91,6,8,7,七
14,4,12,11,百
20,6,11,10,十
89,2,4,3,三
89,9,8,7,七
4,3,15,14,亿
24,7,5,4,四
35,4,10,9,九
75,9,4,3,三
27,4,5,4,四
8,1,3,2,二
56,10,6,5,五
45,3,12,11,百
38,10,5,4,四
99,8,13,12,千
99,9,8,7,七
76,10,13,12,千
72,1,6,5,五
2,2,9,8,八
73,9,12,11,百
82,4,8,7,七
73,3,7,6,六
22,1,15,14,亿
81,8,12,11,百
10,7,4,3,三
59,6,10,9,九
44,4,8,7,七
80,5,14,13,万
50,9,12,11,百
75,8,13,12,千
34,6,14,13,万
67,3,7,6,六
90,8,4,3,三
63,4,12,11,百
41,2,10,9,九
92,4,1,0,零
72,4,11,10,十
20,9,12,11,百
3,9,13,12,千
43,3,12,11,百
37,4,2,1,一
37,10,14,13,万
51,7,4,3,三
37,2,11,10,十
22,1,9,8,八
93,1,13,12,千
25,3,1,0,零
61,10,8,7,七
62,10,11,10,十
16,9,9,8,八
23,2,12,11,百
44,6,12,11,百
37,7,10,9,九
55,6,4,3,三
36,3,6,5,五
3,3,15,14,亿
41,1,8,7,七
14,8,15,14,亿
11,6,14,13,万
98,7,3,2,二
100,1,13,12,千
90,3,4,3,三
60,9,6,5,五
29,8,3,2,二
76,10,7,6,六
18,5,4,3,三
35,5,15,14,亿
97,2,13,12,千
42,1,15,14,亿
20,3,14,13,万
97,4,10,9,九
35,10,2,1,一
24,5,4,3,三
95,4,10,9,九
64,1,4,3,三
77,2,4,3,三
38,7,7,6,六
4,8,8,7,七
5,7,7,6,六
58,7,4,3,三
2,3,9,8,八
10,6,15,14,亿
62,4,9,8,八
24,9,4,3,三
88,4,5,4,四
53,1,2,1,一
67,1,11,10,十
35,1,11,10,十
88,3,6,5,五
43,1,11,10,十
93,3,11,10,十
7,5,14,13,万
73,10,8,7,七
40,2,6,5,五
29,2,5,4,四
9,2,10,9,九
34,7,2,1,一
88,6,14,13,万
32,10,7,6,六
90,6,2,1,一
49,7,7,6,六
26,4,3,2,二
15,9,9,8,八
36,10,5,4,四
12,10,4,3,三
92,9,5,4,四
50,6,12,11,百
68,7,2,1,一
18,6,5,4,四
8,8,4,3,三
91,3,11,10,十
41,2,6,5,五
75,6,12,11,百
74,6,10,9,九
28,4,2,1,一
30,5,3,2,二
80,6,11,10,十
85,5,13,12,千
45,2,1,0,零
76,5,5,4,四
99,2,5,4,四
93,6,10,9,九
32,5,12,11,百
83,4,10,9,九
55,3,7,6,六
33,4,2,1,一
62,3,6,5,五
43,9,11,10,十
6,4,13,12,千
15,6,4,3,三
47,9,15,14,亿
83,7,2,1,一
71,1,15,14,亿
13,9,8,7,七
88,8,2,1,一
87,8,11,10,十
27,2,3,2,二
63,7,6,5,五
52,6,2,1,一
68,5,4,3,三
81,6,10,9,九
81,5,14,13,万
30,7,8,7,七
32,1,7,6,六
36,1,5,4,四
75,2,8,7,七
93,6,9,8,八
47,6,5,4,四
22,5,4,3,三
55,10,2,1,一
13,6,3,2,二
53,4,14,13,万
66,2,12,11,百
40,6,8,7,七
9,6,3,2,二
65,3,3,2,二
84,2,2,1,一
43,8,14,13,万
21,5,10,9,九
50,7,1,0,零
11,3,12,11,百
71,5,8,7,七
23,5,11,10,十
71,2,6,5,五
13,1,12,11,百
78,1,13,12,千
82,6,5,4,四
7,6,7,6,六
48,5,14,13,万
48,1,13,12,千
26,1,3,2,二
21,9,8,7,七
14,9,2,1,一
41,10,14,13,万
64,6,5,4,四
5,4,4,3,三
79,10,11,10,十
55,10,13,12,千
33,10,10,9,九
98,4,7,6,六
96,7,9,8,八
48,6,3,2,二
63,5,7,6,六
78,4,7,6,六
11,2,12,11,百
37,6,7,6,六
1,5,4,3,三
54,3,9,8,八
82,1,13,12,千
51,1,8,7,七
99,6,4,3,三
84,3,9,8,八
4,6,14,13,万
68,3,5,4,四
58,5,10,9,九
30,10,13,12,千
93,1,3,2,二
54,2,3,2,二
73,3,6,5,五
38,3,4,3,三
88,8,9,8,八
36,3,7,6,六
96,10,5,4,四
6,4,2,1,一
92,1,10,9,九
70,3,8,7,七
79,9,6,5,五
67,1,1,0,零
22,10,7,6,六
71,4,2,1,一
3,1,3,2,二
68,10,7,6,六
2,6,2,1,一
33,8,14,13,万
98,3,12,11,百
20,1,10,9,九
98,1,2,1,一
69,7,12,11,百
20,8,2,1,一
29,3,13,12,千
42,4,4,3,三
71,3,2,1,一
44,2,15,14,亿
64,4,10,9,九
86,6,9,8,八
50,6,11,10,十
53,7,14,13,万
12,2,13,12,千
2,6,4,3,三
46,9,12,11,百
16,5,15,14,亿
35,4,13,12,千
75,7,1,0,零
54,1,11,10,十
10,4,8,7,七
10,8,4,3,三
56,10,11,10,十
70,2,8,7,七
2,2,6,5,五
3,2,14,13,万
70,6,2,1,一
83,1,3,2,二
48,1,14,13,万
12,5,7,6,六
44,1,10,9,九
57,7,7,6,六
80,6,9,8,八
2,4,2,1,一
91,3,15,14,亿
25,2,7,6,六
62,2,3,2,二
81,6,14,13,万
48,4,8,7,七
59,10,6,5,五
3,8,3,2,二
12,4,3,2,二
7,6,9,8,八
99,3,13,12,千
84,4,6,5,五
91,8,6,5,五
39,1,9,8,八
63,9,1,0,零
37,9,15,14,亿
78,5,9,8,八
19,9,2,1,一
47,10,12,11,百
63,4,15,14,亿
77,1,11,10,十
75,5,9,8,八
57,1,8,7,七
31,4,7,6,六
60,6,9,8,八
39,8,10,9,九
45,7,3,2,二
86,5,6,5,五
4,10,11,10,十
38,10,9,8,八
98,2,2,1,一
16,6,7,6,六
67,1,13,12,千
38,9,10,9,九
31,10,8,7,七
1,4,13,12,千
96,1,1,0,零
17,1,14,13,万
36,7,6,5,五
83,8,4,3,三
38,2,12,11,百
69,7,1,0,零
1,9,2,1,一
26,7,14,13,万
58,9,13,12,千
68,1,4,3,三
41,3,3,2,二
27,3,14,13,万
97,8,8,7,七
78,10,6,5,五
46,8,7,6,六
45,9,8,7,七
45,3,9,8,八
25,5,1,0,零
66,9,11,10,十
20,1,4,3,三
14,1,10,9,九
30,1,11,10,十
78,1,15,14,亿
20,6,15,14,亿
4,3,12,11,百
2,1,12,11,百
56,4,11,10,十
64,7,2,1,一
22,3,10,9,九
52,10,10,9,九
2,2,1,0,零
68,2,7,6,六
7,4,2,1,一
18,10,2,1,一
19,2,7,6,六
78,2,11,10,十
94,2,3,2,二
73,5,2,1,一
97,7,4,3,三
65,8,8,7,七
51,9,2,1,一
28,2,1,0,零
71,3,7,6,六
86,3,14,13,万
73,10,12,11,百
78,6,1,0,零
22,1,14,13,万
43,5,7,6,六
39,3,11,10,十
2,4,9,8,八
12,6,6,5,五
42,8,3,2,二
38,8,4,3,三
17,2,9,8,八
59,9,9,8,八
31,1,5,4,四
79,4,9,8,八
86,1,13,12,千
4,1,3,2,二
2,4,14,13,万
16,10,8,7,七
5,1,8,7,七
59,5,6,5,五
8,8,14,13,万
87,6,12,11,百
96,8,6,5,五
43,6,11,10,十
94,10,15,14,亿
14,7,13,12,千
62,5,8,7,七
65,9,13,12,千
26,9,9,8,八
98,9,7,6,六
47,7,8,7,七
100,8,13,12,千
96,9,12,11,百
69,4,6,5,五
90,1,4,3,三
21,5,6,5,五
67,6,3,2,二
20,6,1,0,零
81,10,3,2,二
32,3,14,13,万
10,8,8,7,七
67,5,10,9,九
53,1,9,8,八
15,4,12,11,百
30,4,7,6,六
4,10,10,9,九
12,10,3,2,二
65,2,11,10,十
88,5,7,6,六
21,10,2,1,一
80,6,15,14,亿
25,4,2,1,一
1,2,9,8,八
3,2,3,2,二
51,5,15,14,亿
34,10,5,4,四
19,6,7,6,六
41,7,5,4,四
9,3,8,7,七
15,4,10,9,九
85,2,9,8,八
9,5,9,8,八
85,9,5,4,四
42,2,6,5,五
32,8,5,4,四
66,3,3,2,二
86,2,8,7,七
13,10,12,11,百
58,10,12,11,百
36,10,11,10,十
88,7,15,14,亿
41,8,2,1,一
65,2,6,5,五
36,4,11,10,十
47,8,3,2,二
67,5,8,7,七
62,9,12,11,百
81,8,7,6,六
60,3,12,11,百
51,2,6,5,五
25,6,13,12,千
21,5,7,6,六
78,8,12,11,百
84,10,14,13,万
29,3,14,13,万
52,3,9,8,八
18,6,12,11,百
7,9,12,11,百
95,3,5,4,四
89,1,7,6,六
43,7,11,10,十
55,7,9,8,八
30,6,9,8,八
45,10,8,7,七
53,8,9,8,八
16,3,2,1,一
41,4,8,7,七
26,2,8,7,七
33,9,11,10,十
29,10,8,7,七
81,4,10,9,九
59,5,11,10,十
30,1,9,8,八
43,2,6,5,五
6,6,14,13,万
99,4,7,6,六
55,10,9,8,八
85,10,14,13,万
62,4,13,12,千
11,5,1,0,零
86,2,1,0,零
19,2,5,4,四
72,5,3,2,二
24,7,14,13,万
36,8,11,10,十
18,6,4,3,三
5,2,13,12,千
71,5,13,12,千
30,2,14,13,万
4,8,6,5,五
26,8,12,11,百
96,6,3,2,二
47,5,14,13,万
22,1,1,0,零
94,3,10,9,九
83,2,10,9,九
1,5,15,14,亿
64,2,1,0,零
50,9,7,6,六
40,6,3,2,二
64,9,15,14,亿
58,7,14,13,万
24,5,7,6,六
57,8,12,11,百
66,3,9,8,八
54,3,4,3,三
27,7,15,14,亿
33,9,9,8,八
56,10,8,7,七
13,4,13,12,千
7,5,13,12,千
79,6,2,1,一
28,8,2,1,一
74,2,1,0,零
36,1,13,12,千
37,1,13,12,千
29,10,2,1,一
55,9,3,2,二
70,2,5,4,四
95,4,15,14,亿
99,8,5,4,四
63,1,7,6,六
84,2,10,9,九
33,10,6,5,五
50,2,13,12,千
1,3,9,8,八
67,3,2,1,一
13,4,10,9,九
31,6,7,6,六
5,10,13,12,千
36,5,1,0,零
17,3,5,4,四
52,10,11,10,十
88,3,14,13,万
16,7,8,7,七
11,8,3,2,二
4,2,7,6,六
39,5,13,12,千
10,6,1,0,零
92,6,14,13,万
20,8,4,3,三
80,7,15,14,亿
52,5,6,5,五
40,3,5,4,四
76,8,9,8,八
16,3,15,14,亿
67,5,1,0,零
52,10,7,6,六
30,9,6,5,五
53,1,15,14,亿
78,8,10,9,九
14,5,12,11,百
31,8,9,8,八
70,7,6,5,五
37,10,2,1,一
51,7,3,2,二
90,9,9,8,八
56,4,14,13,万
6,8,6,5,五
56,4,5,4,四
73,7,12,11,百
15,9,12,11,百
61,10,6,5,五
91,4,3,2,二
95,10,10,9,九
13,8,3,2,二
52,2,12,11,百
5,4,5,4,四
25,10,4,3,三
45,4,6,5,五
77,9,11,10,十
98,4,4,3,三
47,2,14,13,万
72,4,1,0,零
91,6,4,3,三
25,2,15,14,亿
57,3,3,2,二
72,10,13,12,千
30,3,14,13,万
70,8,10,9,九
48,2,13,12,千
44,5,8,7,七
94,4,14,13,万
96,6,10,9,九
6,1,9,8,八
3,7,9,8,八
44,5,5,4,四
73,3,12,11,百
77,7,14,13,万
35,1,8,7,七
40,1,7,6,六
38,3,9,8,八
38,1,1,0,零
51,2,8,7,七
97,5,15,14,亿
60,2,13,12,千
99,7,7,6,六
35,9,15,14,亿
99,1,11,10,十
37,2,7,6,六
95,10,7,6,六
27,5,11,10,十
53,1,8,7,七
13,1,8,7,七
97,10,14,13,万
61,8,9,8,八
29,6,8,7,七
8,3,1,0,零
63,1,13,12,千
53,1,1,0,零
63,9,3,2,二
96,5,9,8,八
60,1,8,7,七
15,1,3,2,二
60,7,3,2,二
97,3,2,1,一
97,4,8,7,七
65,5,11,10,十
57,6,10,9,九
78,6,3,2,二
97,1,2,1,一
29,4,8,7,七
28,2,14,13,万
5,6,1,0,零
54,7,13,12,千
44,3,3,2,二
56,4,4,3,三
19,2,2,1,一
71,4,6,5,五
72,8,12,11,百
11,10,15,14,亿
55,4,1,0,零
69,2,14,13,万
100,10,14,13,万
86,4,11,10,十
22,2,9,8,八
88,2,12,11,百
11,1,13,12,千
44,7,4,3,三
67,5,11,10,十
46,7,13,12,千
51,6,13,12,千
39,10,9,8,八
13,3,6,5,五
80,2,11,10,十
80,7,13,12,千
41,8,13,12,千
59,9,6,5,五
74,5,6,5,五
26,6,2,1,一
51,1,9,8,八
18,9,15,14,亿
100,4,1,0,零
67,10,6,5,五
80,5,3,2,二
30,8,6,5,五
95,10,8,7,七
2,6,10,9,九
95,9,15,14,亿
88,6,13,12,千
2,7,6,5,五
5,10,14,13,万
21,7,2,1,一
57,10,13,12,千
92,2,5,4,四
83,7,10,9,九
84,10,4,3,三
80,1,2,1,一
98,4,10,9,九
51,3,6,5,五
26,7,6,5,五
8,3,2,1,一
43,1,5,4,四
42,5,9,8,八
49,3,12,11,百
59,4,3,2,二
58,10,5,4,四
4,5,10,9,九
82,4,10,9,九
23,6,1,0,零
99,9,7,6,六
44,7,6,5,五
65,10,8,7,七
7,1,9,8,八
55,7,6,5,五
35,8,7,6,六
79,9,15,14,亿
19,6,12,11,百
100,6,5,4,四
80,3,10,9,九
92,1,9,8,八
9,8,1,0,零
7,4,12,11,百
17,4,10,9,九
29,5,14,13,万
77,6,13,12,千
9,10,12,11,百
42,10,12,11,百
47,1,6,5,五
17,1,9,8,八
29,8,13,12,千
87,3,2,1,一
40,9,1,0,零
76,6,9,8,八
18,2,8,7,七
38,6,2,1,一
100,8,1,0,零
12,5,6,5,五
47,9,8,7,七
18,4,6,5,五
87,5,11,10,十
64,2,14,13,万
12,9,5,4,四
67,5,12,11,百
30,3,12,11,百
42,3,15,14,亿
39,6,12,11,百
95,1,10,9,九
32,1,6,5,五
2,1,11,10,十
8,9,5,4,四
27,4,12,11,百
46,9,10,9,九
92,2,10,9,九
49,6,4,3,三
69,9,3,2,二
29,7,5,4,四
45,8,15,14,亿
8,8,15,14,亿
76,2,15,14,亿
69,7,2,1,一
6,7,15,14,亿
20,5,3,2,二
27,2,11,10,十
82,8,5,4,四
78,5,15,14,亿
43,9,3,2,二
97,1,11,10,十
36,2,6,5,五
10,8,14,13,万
4,3,5,4,四
70,7,13,12,千
18,8,8,7,七
99,7,11,10,十
11,3,14,13,万
85,6,9,8,八
30,6,6,5,五
30,8,11,10,十
26,2,12,11,百
73,2,12,11,百
25,4,4,3,三
26,1,12,11,百
7,1,14,13,万
21,2,15,14,亿
98,4,15,14,亿
6,5,1,0,零
81,4,2,1,一
95,4,6,5,五
94,3,1,0,零
8,9,6,5,五
90,3,7,6,六
55,1,4,3,三
13,5,5,4,四
57,5,5,4,四
67,10,5,4,四
20,6,12,11,百
14,5,11,10,十
63,1,10,9,九
29,7,14,13,万
82,3,5,4,四
60,7,2,1,一
15,7,10,9,九
58,6,2,1,一
9,8,12,11,百
83,1,14,13,万
54,6,4,3,三
96,5,8,7,七
46,3,1,0,零
49,4,4,3,三
14,4,4,3,三
12,2,7,6,六
1,7,3,2,二
50,8,15,14,亿
95,10,15,14,亿
68,3,9,8,八
22,7,6,5,五
44,10,13,12,千
46,5,15,14,亿
6,1,12,11,百
84,6,9,8,八
23,2,3,2,二
66,5,12,11,百
31,6,15,14,亿
57,1,13,12,千
6,7,3,2,二
90,8,11,10,十
65,10,7,6,六
90,6,8,7,七
3,5,10,9,九
28,9,7,6,六
63,4,11,10,十
98,4,2,1,一
37,1,4,3,三
87,9,6,5,五
53,1,13,12,千
8,1,9,8,八
22,1,6,5,五
99,4,11,10,十
83,4,12,11,百
94,10,8,7,七
6,8,5,4,四
4,2,11,10,十
55,2,3,2,二
64,9,11,10,十
90,5,6,5,五
34,7,15,14,亿
14,1,12,11,百
93,2,9,8,八
28,9,12,11,百
87,5,4,3,三
11,8,1,0,零
32,1,10,9,九
14,1,9,8,八
3,10,5,4,四
97,7,7,6,六
17,3,4,3,三
76,4,13,12,千
100,6,12,11,百
98,8,1,0,零
3,4,14,13,万
91,7,11,10,十
83,8,11,10,十
78,5,4,3,三
63,7,7,6,六
94,10,7,6,六
3,3,1,0,零
10,2,9,8,八
85,6,7,6,六
34,3,1,0,零
27,8,14,13,万
82,9,7,6,六
29,4,10,9,九
91,5,3,2,二
1,2,5,4,四
39,3,4,3,三
74,10,8,7,七
50,9,1,0,零
20,5,9,8,八
76,6,8,7,七
62,6,9,8,八
95,4,5,4,四
85,6,10,9,九
34,9,14,13,万
6,1,15,14,亿
3,4,8,7,七
59,10,12,11,百
2,1,6,5,五
19,7,10,9,九
84,7,3,2,二
96,6,15,14,亿
26,5,3,2,二
41,2,7,6,六
68,9,3,2,二
52,9,2,1,一
1,5,10,9,九
4,2,15,14,亿
19,10,4,3,三
8,7,5,4,四
38,4,14,13,万
14,3,11,10,十
62,1,12,11,百
48,4,3,2,二
12,6,8,7,七
40,2,4,3,三
14,2,6,5,五
75,5,13,12,千
61,9,5,4,四
55,7,13,12,千
98,6,1,0,零
64,3,6,5,五
77,5,5,4,四
78,7,1,0,零
65,2,15,14,亿
63,5,11,10,十
75,3,11,10,十
55,6,5,4,四
90,10,5,4,四
100,3,9,8,八
54,4,4,3,三
67,1,6,5,五
82,2,13,12,千
49,7,9,8,八
59,4,5,4,四
23,7,5,4,四
72,6,6,5,五
78,10,11,10,十
45,10,15,14,亿
75,9,12,11,百
5,5,9,8,八
51,2,12,11,百
75,8,1,0,零
9,10,1,0,零
26,9,7,6,六
94,3,2,1,一
91,1,7,6,六
70,5,4,3,三
27,6,14,13,万
42,10,1,0,零
40,1,5,4,四
41,10,4,3,三
4,8,5,4,四
3,2,10,9,九
31,8,3,2,二
6,10,2,1,一
80,5,4,3,三
23,8,1,0,零
51,5,6,5,五
62,6,13,12,千
34,8,1,0,零
66,2,14,13,万
2,5,10,9,九
67,10,2,1,一
29,9,1,0,零
58,2,8,7,七
35,6,11,10,十
97,6,11,10,十
3,10,9,8,八
24,1,9,8,八
32,7,5,4,四
79,2,7,6,六
77,1,15,14,亿
22,2,3,2,二
6,10,9,8,八
16,6,13,12,千
92,7,8,7,七
89,2,1,0,零
96,9,8,7,七
7,3,2,1,一
4,5,13,12,千
24,2,3,2,二
21,6,9,8,八
88,1,15,14,亿
54,6,1,0,零
80,7,12,11,百
91,8,10,9,九
67,6,11,10,十
2,2,15,14,亿
2,6,15,14,亿
24,1,8,7,七
65,3,8,7,七
65,10,14,13,万
81,9,1,0,零
41,4,10,9,九
51,9,6,5,五
2,5,12,11,百
22,1,3,2,二
37,5,7,6,六
78,10,7,6,六
73,7,3,2,二
10,3,8,7,七
13,5,10,9,九
66,8,10,9,九
36,2,10,9,九
95,8,5,4,四
82,10,15,14,亿
33,6,11,10,十
91,2,7,6,六
30,7,5,4,四
6,8,8,7,七
39,7,8,7,七
48,2,14,13,万
67,4,13,12,千
21,3,14,13,万
88,8,12,11,百
44,4,7,6,六
53,3,1,0,零
41,7,8,7,七
51,8,5,4,四
5,3,5,4,四
30,1,15,14,亿
2,1,9,8,八
52,8,5,4,四
93,7,1,0,零
30,1,2,1,一
94,5,4,3,三
43,9,8,7,七
23,1,5,4,四
62,3,12,11,百
36,9,6,5,五
44,3,12,11,百
56,3,10,9,九
42,6,1,0,零
98,10,1,0,零
73,6,8,7,七
7,7,1,0,零
90,1,13,12,千
50,1,9,8,八
9,10,7,6,六
61,5,15,14,亿
13,4,9,8,八
95,6,2,1,一
60,1,2,1,一
37,4,6,5,五
79,7,1,0,零
4,8,7,6,六
23,10,5,4,四
7,10,10,9,九
25,8,14,13,万
69,6,10,9,九
32,6,13,12,千
89,7,11,10,十
5,8,6,5,五
51,2,3,2,二
91,10,4,3,三
20,9,6,5,五
67,7,7,6,六
17,10,4,3,三
70,7,2,1,一
11,10,1,0,零
77,4,9,8,八
17,1,1,0,零
3,8,1,0,零
40,1,2,1,一
84,1,2,1,一
78,1,10,9,九
31,4,1,0,零
90,6,11,10,十
3,4,7,6,六
10,5,7,6,六
39,1,7,6,六
82,8,13,12,千
32,9,1,0,零
36,1,14,13,万
6,9,15,14,亿
94,10,2,1,一
8,5,5,4,四
23,4,14,13,万
29,3,6,5,五
97,10,15,14,亿
60,9,13,12,千
84,2,12,11,百
49,9,15,14,亿
51,2,13,12,千
38,7,1,0,零
20,7,10,9,九
12,3,2,1,一
9,2,14,13,万
25,1,12,11,百
38,1,5,4,四
75,1,2,1,一
24,7,13,12,千
86,4,14,13,万
66,7,14,13,万
19,5,15,14,亿
27,5,9,8,八
67,8,2,1,一
32,10,14,13,万
57,6,7,6,六
39,10,11,10,十
27,9,5,4,四
75,4,7,6,六
7,4,5,4,四
1,2,2,1,一
59,1,4,3,三
94,10,1,0,零
10,7,3,2,二
30,10,1,0,零
56,10,4,3,三
97,7,9,8,八
89,10,1,0,零
13,10,8,7,七
4,2,5,4,四
57,1,14,13,万
37,4,5,4,四
7,3,14,13,万
24,3,7,6,六
99,6,1,0,零
31,2,11,10,十
51,1,6,5,五
42,4,13,12,千
82,4,12,11,百
73,9,14,13,万
58,4,1,0,零
12,1,5,4,四
86,8,14,13,万
90,10,2,1,一
29,9,6,5,五
61,1,3,2,二
47,7,3,2,二
15,7,11,10,十
24,6,5,4,四
41,3,14,13,万
22,4,7,6,六
79,1,10,9,九
40,7,5,4,四
74,5,7,6,六
87,5,3,2,二
30,9,10,9,九
78,6,4,3,三
3,9,2,1,一
46,9,13,12,千
33,3,5,4,四
10,5,5,4,四
45,7,9,8,八
97,6,14,13,万
58,4,14,13,万
6,5,15,14,亿
93,9,2,1,一
73,6,10,9,九
52,8,9,8,八
39,8,7,6,六
12,8,12,11,百
99,7,15,14,亿
63,1,1,0,零
30,5,2,1,一
5,6,8,7,七
24,8,14,13,万
81,9,14,13,万
91,6,5,4,四
3,5,9,8,八
21,1,2,1,一
26,1,2,1,一
50,1,11,10,十
98,9,15,14,亿
87,1,4,3,三
94,8,5,4,四
1,1,12,11,百
78,3,7,6,六
81,5,7,6,六
24,5,3,2,二
45,4,10,9,九
43,4,10,9,九
25,5,9,8,八
30,10,9,8,八
4,4,5,4,四
66,3,11,10,十
39,5,9,8,八
79,2,8,7,七
8,4,14,13,万
27,1,9,8,八
97,1,1,0,零
92,5,13,12,千
56,8,8,7,七
22,8,14,13,万
49,9,2,1,一
21,1,8,7,七
59,1,8,7,七
46,5,3,2,二
26,3,12,11,百
38,8,6,5,五
69,10,7,6,六
10,6,5,4,四
10,5,11,10,十
2,4,15,14,亿
23,4,8,7,七
46,8,2,1,一
45,9,2,1,一
98,9,3,2,二
88,10,12,11,百
1,9,10,9,九
20,6,5,4,四
84,8,11,10,十
81,4,14,13,万
31,5,10,9,九
100,6,2,1,一
73,3,15,14,亿
7,7,7,6,六
38,4,13,12,千
73,4,2,1,一
61,10,11,10,十
21,8,6,5,五
92,4,10,9,九
79,9,12,11,百
72,1,5,4,四
9,10,2,1,一
20,2,1,0,零
28,6,8,7,七
38,1,15,14,亿
37,2,2,1,一
18,2,2,1,一
12,2,1,0,零
79,5,13,12,千
84,5,14,13,万
38,8,7,6,六
96,4,14,13,万
97,10,5,4,四
57,9,10,9,九
52,3,2,1,一
76,5,12,11,百
73,9,13,12,千
37,2,9,8,八
82,9,1,0,零
68,9,8,7,七
39,7,4,3,三
37,9,8,7,七
50,8,14,13,万
69,7,10,9,九
60,5,2,1,一
28,10,6,5,五
58,9,3,2,二
14,3,15,14,亿
100,3,6,5,五
97,5,5,4,四
40,3,11,10,十
38,3,8,7,七
19,4,2,1,一
69,6,9,8,八
69,2,3,2,二
72,3,12,11,百
39,1,13,12,千
13,3,3,2,二
83,9,6,5,五
61,8,4,3,三
61,4,13,12,千
24,7,9,8,八
5,4,8,7,七
67,5,15,14,亿
42,6,13,12,千
31,6,11,10,十
26,1,1,0,零
72,4,6,5,五
85,3,8,7,七
97,1,8,7,七
49,2,4,3,三
98,7,8,7,七
4,8,15,14,亿
1,3,6,5,五
53,1,7,6,六
51,6,6,5,五
2,5,6,5,五
24,5,14,13,万
50,1,8,7,七
91,1,14,13,万
86,2,11,10,十
37,6,1,0,零
97,2,7,6,六
8,6,9,8,八
18,5,12,11,百
20,3,10,9,九
47,8,8,7,七
100,9,15,14,亿
92,8,10,9,九
83,3,10,9,九
60,6,2,1,一
66,2,6,5,五
57,10,11,10,十
28,4,11,10,十
54,4,10,9,九
51,7,7,6,六
25,8,5,4,四
57,1,1,0,零
15,2,13,12,千
22,1,5,4,四
60,6,4,3,三
16,6,4,3,三
19,6,8,7,七
67,7,3,2,二
64,9,1,0,零
97,10,8,7,七
33,3,4,3,三
72,9,13,12,千
43,6,9,8,八
85,9,14,13,万
76,8,14,13,万
32,8,14,13,万
73,4,6,5,五
38,6,7,6,六
80,4,6,5,五
83,1,9,8,八
90,5,3,2,二
25,6,14,13,万
45,6,5,4,四
36,10,15,14,亿
92,3,12,11,百
61,8,1,0,零
82,1,11,10,十
52,6,13,12,千
46,9,2,1,一
21,10,13,12,千
10,9,5,4,四
4,7,4,3,三
38,4,11,10,十
37,2,14,13,万
53,4,2,1,一
72,2,3,2,二
88,2,4,3,三
71,10,3,2,二
32,10,9,8,八
12,8,5,4,四
61,1,4,3,三
81,7,8,7,七
91,10,6,5,五
60,8,5,4,四
58,10,15,14,亿
47,8,6,5,五
24,2,1,0,零
58,1,11,10,十
45,9,4,3,三
70,10,12,11,百
83,4,9,8,八
25,5,6,5,五
72,4,8,7,七
37,3,1,0,零
26,10,11,10,十
96,4,8,7,七
35,3,15,14,亿
58,2,11,10,十
53,3,6,5,五
55,6,6,5,五
13,6,2,1,一
57,9,12,11,百
95,3,10,9,九
30,10,2,1,一
75,10,1,0,零
85,6,14,13,万
81,10,1,0,零
10,1,3,2,二
39,1,14,13,万
92,4,3,2,二
39,4,15,14,亿
39,1,2,1,一
4,8,4,3,三
74,9,14,13,万
52,6,6,5,五
58,10,1,0,零
24,4,6,5,五
36,5,15,14,亿
23,10,15,14,亿
87,1,2,1,一
22,6,12,11,百
14,2,11,10,十
81,8,5,4,四
23,7,11,10,十
46,4,6,5,五
66,6,13,12,千
68,10,2,1,一
61,8,15,14,亿
20,1,6,5,五
26,2,2,1,一
53,10,14,13,万
32,6,2,1,一
39,2,6,5,五
98,1,14,13,万
39,5,3,2,二
92,9,9,8,八
78,9,6,5,五
94,6,14,13,万
8,2,12,11,百
73,7,10,9,九
10,10,5,4,四
54,2,12,11,百
41,1,14,13,万
24,10,14,13,万
16,2,3,2,二
67,10,9,8,八
44,5,10,9,九
92,3,8,7,七
25,6,2,1,一
75,4,9,8,八
53,2,14,13,万
41,5,11,10,十
35,4,9,8,八
26,10,9,8,八
8,7,3,2,二
21,4,7,6,六
61,4,8,7,七
91,7,15,14,亿
96,8,14,13,万
91,4,12,11,百
55,8,5,4,四
67,4,15,14,亿
78,6,13,12,千
49,1,13,12,千
12,3,7,6,六
38,4,7,6,六
40,7,2,1,一
81,6,1,0,零
88,9,4,3,三
21,3,12,11,百
18,4,15,14,亿
15,3,15,14,亿
60,10,11,10,十
15,9,14,13,万
2,2,11,10,十
8,6,12,11,百
96,7,12,11,百
54,4,12,11,百
98,8,15,14,亿
68,7,6,5,五
87,7,3,2,二
1,1,6,5,五
23,4,2,1,一
58,1,6,5,五
74,8,10,9,九
61,7,2,1,一
58,3,2,1,一
46,2,10,9,九
39,8,6,5,五
72,8,4,3,三
76,5,15,14,亿
69,8,2,1,一
83,5,10,9,九
32,7,13,12,千
97,4,13,12,千
81,8,3,2,二
36,6,3,2,二
46,7,10,9,九
32,10,6,5,五
82,7,4,3,三
76,8,1,0,零
96,7,3,2,二
42,7,7,6,六
16,8,6,5,五
51,3,9,8,八
16,2,12,11,百
94,5,3,2,二
75,8,5,4,四
23,10,7,6,六
42,3,13,12,千
74,6,15,14,亿
18,7,14,13,万
66,6,5,4,四
43,1,14,13,万
74,3,2,1,一
14,6,11,10,十
91,3,13,12,千
51,9,8,7,七
57,6,15,14,亿
1,2,3,2,二
43,7,15,14,亿
